file_name,file_path,extension,file_size_kb,parent_folder,inferred_topic,data_stage,row_count,column_count,column_names,sheet_names,top_level_keys,duplicate_locations,notes
ACSST5Y2019.S2301-Table-Notes.txt,data/raw/acs/reference_repo/S2301_Employment_Status/ACSST5Y2019.S2301-Table-Notes.txt,txt,5.58,data/raw/acs/reference_repo/S2301_Employment_Status,demographics,raw_source,,,,,,,documentation or metadata text file
ACSST5Y2020.S2301-Column-Metadata.csv,data/raw/acs/reference_repo/S2301_Employment_Status/ACSST5Y2020.S2301-Column-Metadata.csv,csv,35.08,data/raw/acs/reference_repo/S2301_Employment_Status,demographics,raw_source,281,2,GEO_ID; Geography,,,,csv encoding=utf-8-sig
ACSST5Y2020.S2301-Data.csv,data/raw/acs/reference_repo/S2301_Employment_Status/ACSST5Y2020.S2301-Data.csv,csv,95.78,data/raw/acs/reference_repo/S2301_Employment_Status,demographics,raw_source,34,283,Geography; Geographic Area Name; Estimate!!Total!!Population 16 years and over; Margin of Error!!Total!!Population 16 years and over; Estimate!!Total!!Population 16 years and over!!AGE!!16 to 19 years; Margin of Error!!Total!!Population 16 years and over!!AGE!!16 to 19 years; Estimate!!Total!!Population 16 years and over!!AGE!!20 to 24 years; Margin of Error!!Total!!Population 16 years and over!!AGE!!20 to 24 years; Estimate!!Total!!Population 16 years and over!!AGE!!25 to 29 years; Margin of Error!!Total!!Population 16 years and over!!AGE!!25 to 29 years; Estimate!!Total!!Population 16 years and over!!AGE!!30 to 34 years; Margin of Error!!Total!!Population 16 years and over!!AGE!!30 to 34 years; Estimate!!Total!!Population 16 years and over!!AGE!!35 to 44 years; Margin of Error!!Total!!Population 16 years and over!!AGE!!35 to 44 years; Estimate!!Total!!Population 16 years and over!!AGE!!45 to 54 years; Margin of Error!!Total!!Population 16 years and over!!AGE!!45 to 54 years; Estimate!!Total!!Population 16 years and over!!AGE!!55 to 59 years; Margin of Error!!Total!!Population 16 years and over!!AGE!!55 to 59 years; Estimate!!Total!!Population 16 years and over!!AGE!!60 to 64 years; Margin of Error!!Total!!Population 16 years and over!!AGE!!60 to 64 years; Estimate!!Total!!Population 16 years and over!!AGE!!65 to 74 years; Margin of Error!!Total!!Population 16 years and over!!AGE!!65 to 74 years; Estimate!!Total!!Population 16 years and over!!AGE!!75 years and over; Margin of Error!!Total!!Population 16 years and over!!AGE!!75 years and over; Estimate!!Total!!Population 16 years and over!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone; ...,,,,csv encoding=utf-8-sig
ACSST5Y2020.S2301-Table-Notes.txt,data/raw/acs/reference_repo/S2301_Employment_Status/ACSST5Y2020.S2301-Table-Notes.txt,txt,5.61,data/raw/acs/reference_repo/S2301_Employment_Status,demographics,raw_source,,,,,,,documentation or metadata text file
ACSST5Y2021.S2301-Column-Metadata.csv,data/raw/acs/reference_repo/S2301_Employment_Status/ACSST5Y2021.S2301-Column-Metadata.csv,csv,35.08,data/raw/acs/reference_repo/S2301_Employment_Status,demographics,raw_source,281,2,GEO_ID; Geography,,,,csv encoding=utf-8-sig
ACSST5Y2021.S2301-Data.csv,data/raw/acs/reference_repo/S2301_Employment_Status/ACSST5Y2021.S2301-Data.csv,csv,95.7,data/raw/acs/reference_repo/S2301_Employment_Status,demographics,raw_source,34,283,Geography; Geographic Area Name; Estimate!!Total!!Population 16 years and over; Margin of Error!!Total!!Population 16 years and over; Estimate!!Total!!Population 16 years and over!!AGE!!16 to 19 years; Margin of Error!!Total!!Population 16 years and over!!AGE!!16 to 19 years; Estimate!!Total!!Population 16 years and over!!AGE!!20 to 24 years; Margin of Error!!Total!!Population 16 years and over!!AGE!!20 to 24 years; Estimate!!Total!!Population 16 years and over!!AGE!!25 to 29 years; Margin of Error!!Total!!Population 16 years and over!!AGE!!25 to 29 years; Estimate!!Total!!Population 16 years and over!!AGE!!30 to 34 years; Margin of Error!!Total!!Population 16 years and over!!AGE!!30 to 34 years; Estimate!!Total!!Population 16 years and over!!AGE!!35 to 44 years; Margin of Error!!Total!!Population 16 years and over!!AGE!!35 to 44 years; Estimate!!Total!!Population 16 years and over!!AGE!!45 to 54 years; Margin of Error!!Total!!Population 16 years and over!!AGE!!45 to 54 years; Estimate!!Total!!Population 16 years and over!!AGE!!55 to 59 years; Margin of Error!!Total!!Population 16 years and over!!AGE!!55 to 59 years; Estimate!!Total!!Population 16 years and over!!AGE!!60 to 64 years; Margin of Error!!Total!!Population 16 years and over!!AGE!!60 to 64 years; Estimate!!Total!!Population 16 years and over!!AGE!!65 to 74 years; Margin of Error!!Total!!Population 16 years and over!!AGE!!65 to 74 years; Estimate!!Total!!Population 16 years and over!!AGE!!75 years and over; Margin of Error!!Total!!Population 16 years and over!!AGE!!75 years and over; Estimate!!Total!!Population 16 years and over!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone; ...,,,,csv encoding=utf-8-sig
ACSST5Y2021.S2301-Table-Notes.txt,data/raw/acs/reference_repo/S2301_Employment_Status/ACSST5Y2021.S2301-Table-Notes.txt,txt,5.59,data/raw/acs/reference_repo/S2301_Employment_Status,demographics,raw_source,,,,,,,documentation or metadata text file
ACSST5Y2022.S2301-Column-Metadata.csv,data/raw/acs/reference_repo/S2301_Employment_Status/ACSST5Y2022.S2301-Column-Metadata.csv,csv,35.08,data/raw/acs/reference_repo/S2301_Employment_Status,demographics,raw_source,281,2,GEO_ID; Geography,,,,csv encoding=utf-8-sig
ACSST5Y2022.S2301-Data.csv,data/raw/acs/reference_repo/S2301_Employment_Status/ACSST5Y2022.S2301-Data.csv,csv,95.83,data/raw/acs/reference_repo/S2301_Employment_Status,demographics,raw_source,34,283,Geography; Geographic Area Name; Estimate!!Total!!Population 16 years and over; Margin of Error!!Total!!Population 16 years and over; Estimate!!Total!!Population 16 years and over!!AGE!!16 to 19 years; Margin of Error!!Total!!Population 16 years and over!!AGE!!16 to 19 years; Estimate!!Total!!Population 16 years and over!!AGE!!20 to 24 years; Margin of Error!!Total!!Population 16 years and over!!AGE!!20 to 24 years; Estimate!!Total!!Population 16 years and over!!AGE!!25 to 29 years; Margin of Error!!Total!!Population 16 years and over!!AGE!!25 to 29 years; Estimate!!Total!!Population 16 years and over!!AGE!!30 to 34 years; Margin of Error!!Total!!Population 16 years and over!!AGE!!30 to 34 years; Estimate!!Total!!Population 16 years and over!!AGE!!35 to 44 years; Margin of Error!!Total!!Population 16 years and over!!AGE!!35 to 44 years; Estimate!!Total!!Population 16 years and over!!AGE!!45 to 54 years; Margin of Error!!Total!!Population 16 years and over!!AGE!!45 to 54 years; Estimate!!Total!!Population 16 years and over!!AGE!!55 to 59 years; Margin of Error!!Total!!Population 16 years and over!!AGE!!55 to 59 years; Estimate!!Total!!Population 16 years and over!!AGE!!60 to 64 years; Margin of Error!!Total!!Population 16 years and over!!AGE!!60 to 64 years; Estimate!!Total!!Population 16 years and over!!AGE!!65 to 74 years; Margin of Error!!Total!!Population 16 years and over!!AGE!!65 to 74 years; Estimate!!Total!!Population 16 years and over!!AGE!!75 years and over; Margin of Error!!Total!!Population 16 years and over!!AGE!!75 years and over; Estimate!!Total!!Population 16 years and over!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone; ...,,,,csv encoding=utf-8-sig
ACSST5Y2022.S2301-Table-Notes.txt,data/raw/acs/reference_repo/S2301_Employment_Status/ACSST5Y2022.S2301-Table-Notes.txt,txt,5.9,data/raw/acs/reference_repo/S2301_Employment_Status,demographics,raw_source,,,,,,,documentation or metadata text file
ACSST5Y2023.S2301-Column-Metadata.csv,data/raw/acs/reference_repo/S2301_Employment_Status/ACSST5Y2023.S2301-Column-Metadata.csv,csv,35.08,data/raw/acs/reference_repo/S2301_Employment_Status,demographics,raw_source,281,2,GEO_ID; Geography,,,,csv encoding=utf-8-sig
ACSST5Y2023.S2301-Data.csv,data/raw/acs/reference_repo/S2301_Employment_Status/ACSST5Y2023.S2301-Data.csv,csv,95.76,data/raw/acs/reference_repo/S2301_Employment_Status,demographics,raw_source,34,283,Geography; Geographic Area Name; Estimate!!Total!!Population 16 years and over; Margin of Error!!Total!!Population 16 years and over; Estimate!!Total!!Population 16 years and over!!AGE!!16 to 19 years; Margin of Error!!Total!!Population 16 years and over!!AGE!!16 to 19 years; Estimate!!Total!!Population 16 years and over!!AGE!!20 to 24 years; Margin of Error!!Total!!Population 16 years and over!!AGE!!20 to 24 years; Estimate!!Total!!Population 16 years and over!!AGE!!25 to 29 years; Margin of Error!!Total!!Population 16 years and over!!AGE!!25 to 29 years; Estimate!!Total!!Population 16 years and over!!AGE!!30 to 34 years; Margin of Error!!Total!!Population 16 years and over!!AGE!!30 to 34 years; Estimate!!Total!!Population 16 years and over!!AGE!!35 to 44 years; Margin of Error!!Total!!Population 16 years and over!!AGE!!35 to 44 years; Estimate!!Total!!Population 16 years and over!!AGE!!45 to 54 years; Margin of Error!!Total!!Population 16 years and over!!AGE!!45 to 54 years; Estimate!!Total!!Population 16 years and over!!AGE!!55 to 59 years; Margin of Error!!Total!!Population 16 years and over!!AGE!!55 to 59 years; Estimate!!Total!!Population 16 years and over!!AGE!!60 to 64 years; Margin of Error!!Total!!Population 16 years and over!!AGE!!60 to 64 years; Estimate!!Total!!Population 16 years and over!!AGE!!65 to 74 years; Margin of Error!!Total!!Population 16 years and over!!AGE!!65 to 74 years; Estimate!!Total!!Population 16 years and over!!AGE!!75 years and over; Margin of Error!!Total!!Population 16 years and over!!AGE!!75 years and over; Estimate!!Total!!Population 16 years and over!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone; ...,,,,csv encoding=utf-8-sig
ACSST5Y2023.S2301-Table-Notes.txt,data/raw/acs/reference_repo/S2301_Employment_Status/ACSST5Y2023.S2301-Table-Notes.txt,txt,6.53,data/raw/acs/reference_repo/S2301_Employment_Status,demographics,raw_source,,,,,,,documentation or metadata text file
STATSIN_asu20.xlsx,data/raw/economy/reference_repo/Unemployment_Estimates/STATSIN_asu20.xlsx,xlsx,518.27,data/raw/economy/reference_repo/Unemployment_Estimates,economy,raw_source,,,,data; fields; alternate,,data/raw/misc/dataset_archive/Annual Census Tract Unemployment Estimates/STATSIN_asu20.xlsx,xlsx columns unavailable (openpyxl not installed); sheet names read via zip/xml
STATSIN_asu21.xlsx,data/raw/economy/reference_repo/Unemployment_Estimates/STATSIN_asu21.xlsx,xlsx,539.88,data/raw/economy/reference_repo/Unemployment_Estimates,economy,raw_source,,,,data; fields; alternate,,data/raw/misc/dataset_archive/Annual Census Tract Unemployment Estimates/STATSIN_asu21.xlsx,xlsx columns unavailable (openpyxl not installed); sheet names read via zip/xml
STATSIN_asu22.xlsx,data/raw/economy/reference_repo/Unemployment_Estimates/STATSIN_asu22.xlsx,xlsx,529.3,data/raw/economy/reference_repo/Unemployment_Estimates,economy,raw_source,,,,data; fields; alternate,,data/raw/misc/dataset_archive/Annual Census Tract Unemployment Estimates/STATSIN_asu22.xlsx,xlsx columns unavailable (openpyxl not installed); sheet names read via zip/xml
STATSIN_asu23.xlsx,data/raw/economy/reference_repo/Unemployment_Estimates/STATSIN_asu23.xlsx,xlsx,581.16,data/raw/economy/reference_repo/Unemployment_Estimates,economy,raw_source,,,,data; fields; alternate,,data/raw/misc/dataset_archive/Annual Census Tract Unemployment Estimates/STATSIN_asu23.xlsx,xlsx columns unavailable (openpyxl not installed); sheet names read via zip/xml
STATSIN_asu24.xlsx,data/raw/economy/reference_repo/Unemployment_Estimates/STATSIN_asu24.xlsx,xlsx,579.32,data/raw/economy/reference_repo/Unemployment_Estimates,economy,raw_source,,,,data; fields; alternate,,data/raw/misc/dataset_archive/Annual Census Tract Unemployment Estimates/STATSIN_asu24.xlsx,xlsx columns unavailable (openpyxl not installed); sheet names read via zip/xml
STATSIN_asu25.xlsx,data/raw/economy/reference_repo/Unemployment_Estimates/STATSIN_asu25.xlsx,xlsx,579.92,data/raw/economy/reference_repo/Unemployment_Estimates,economy,raw_source,,,,data; fields; alternate,,data/raw/misc/dataset_archive/Annual Census Tract Unemployment Estimates/STATSIN_asu25.xlsx,xlsx columns unavailable (openpyxl not installed); sheet names read via zip/xml
StatsIN_asu16.xlsx,data/raw/economy/reference_repo/Unemployment_Estimates/StatsIN_asu16.xlsx,xlsx,252.77,data/raw/economy/reference_repo/Unemployment_Estimates,economy,raw_source,,,,data; fields & info,,data/raw/misc/dataset_archive/Annual Census Tract Unemployment Estimates/StatsIN_asu16.xlsx,xlsx columns unavailable (openpyxl not installed); sheet names read via zip/xml
StatsIN_asu17.xlsx,data/raw/economy/reference_repo/Unemployment_Estimates/StatsIN_asu17.xlsx,xlsx,252.54,data/raw/economy/reference_repo/Unemployment_Estimates,economy,raw_source,,,,data; fields & info,,data/raw/misc/dataset_archive/Annual Census Tract Unemployment Estimates/StatsIN_asu17.xlsx,xlsx columns unavailable (openpyxl not installed); sheet names read via zip/xml
StatsIN_asu18.xlsx,data/raw/economy/reference_repo/Unemployment_Estimates/StatsIN_asu18.xlsx,xlsx,312.92,data/raw/economy/reference_repo/Unemployment_Estimates,economy,raw_source,,,,data; fields & info,,data/raw/misc/dataset_archive/Annual Census Tract Unemployment Estimates/StatsIN_asu18.xlsx,xlsx columns unavailable (openpyxl not installed); sheet names read via zip/xml
StatsIN_asu19.xlsx,data/raw/economy/reference_repo/Unemployment_Estimates/StatsIN_asu19.xlsx,xlsx,490.87,data/raw/economy/reference_repo/Unemployment_Estimates,economy,raw_source,,,,data; fields; alternate,,data/raw/misc/dataset_archive/Annual Census Tract Unemployment Estimates/StatsIN_asu19.xlsx,xlsx columns unavailable (openpyxl not installed); sheet names read via zip/xml
High school dropout rate.xlsx,data/raw/education/reference_repo/High school dropout rate.xlsx,xlsx,9.33,data/raw/education/reference_repo,education,raw_source,,,,Kidscount Export,,,xlsx columns unavailable (openpyxl not installed); sheet names read via zip/xml
High school graduation rate.xlsx,data/raw/education/reference_repo/High school graduation rate.xlsx,xlsx,229.99,data/raw/education/reference_repo,education,raw_source,,,,Kidscount Export,,,xlsx columns unavailable (openpyxl not installed); sheet names read via zip/xml
Homeless or housing unstable students.xlsx,data/raw/education/reference_repo/Homeless or housing unstable students.xlsx,xlsx,113.93,data/raw/education/reference_repo,housing,raw_source,,,,Kidscount Export,,data/raw/misc/dataset_archive/Homeless or housing unstable students.xlsx,xlsx columns unavailable (openpyxl not installed); sheet names read via zip/xml
Public school students receiving free or reduced price lunches.xlsx,data/raw/education/reference_repo/Public school students receiving free or reduced price lunches.xlsx,xlsx,1064.58,data/raw/education/reference_repo,education,raw_source,,,,Kidscount Export,,data/raw/misc/dataset_archive/Public school students receiving free or reduced price lunches.xlsx,xlsx columns unavailable (openpyxl not installed); sheet names read via zip/xml
Student enrollment.xlsx,data/raw/education/reference_repo/Student enrollment.xlsx,xlsx,253.56,data/raw/education/reference_repo,education,raw_source,,,,Kidscount Export,,data/raw/misc/dataset_archive/Student enrollment.xlsx,xlsx columns unavailable (openpyxl not installed); sheet names read via zip/xml
Suspensions.xlsx,data/raw/education/reference_repo/Suspensions.xlsx,xlsx,96.25,data/raw/education/reference_repo,education,raw_source,,,,Kidscount Export,,data/raw/misc/dataset_archive/Suspensions.xlsx,xlsx columns unavailable (openpyxl not installed); sheet names read via zip/xml
tl_2010_18105_tract10.shp,data/raw/geography/reference_repo/Census_Tracts_2010/tl_2010_18105_tract10.shp,shp,199.26,data/raw/geography/reference_repo/Census_Tracts_2010,geography,raw_source,,,,,,data/raw/misc/dataset_archive/tl_2010_18105_tract10/tl_2010_18105_tract10.shp,"shapefile components: tl_2010_18105_tract10.dbf, tl_2010_18105_tract10.prj, tl_2010_18105_tract10.shp, tl_2010_18105_tract10.shp.xml, tl_2010_18105_tract10.shx"
tl_2010_18105_tract10.shp.xml,data/raw/geography/reference_repo/Census_Tracts_2010/tl_2010_18105_tract10.shp.xml,xml,21.04,data/raw/geography/reference_repo/Census_Tracts_2010,geography,raw_source,,,,,,,xml metadata file
tl_2024_18_tract.shp,data/raw/geography/reference_repo/Census_Tracts_2024/tl_2024_18_tract.shp,shp,10682.02,data/raw/geography/reference_repo/Census_Tracts_2024,geography,raw_source,,,,,,data/raw/misc/dataset_archive/tl_2024_18_tract/tl_2024_18_tract.shp,"shapefile components: tl_2024_18_tract.cpg, tl_2024_18_tract.dbf, tl_2024_18_tract.prj, tl_2024_18_tract.shp, tl_2024_18_tract.shp.ea.iso.xml, tl_2024_18_tract.shp.iso.xml, tl_2024_18_tract.shx"
tl_2024_18_tract.shp.ea.iso.xml,data/raw/geography/reference_repo/Census_Tracts_2024/tl_2024_18_tract.shp.ea.iso.xml,xml,23.01,data/raw/geography/reference_repo/Census_Tracts_2024,geography,raw_source,,,,,,,xml metadata file
tl_2024_18_tract.shp.iso.xml,data/raw/geography/reference_repo/Census_Tracts_2024/tl_2024_18_tract.shp.iso.xml,xml,50.77,data/raw/geography/reference_repo/Census_Tracts_2024,geography,raw_source,,,,,,,xml metadata file
STATSIN_asu20.xlsx,data/raw/misc/dataset_archive/Annual Census Tract Unemployment Estimates/STATSIN_asu20.xlsx,xlsx,518.27,data/raw/misc/dataset_archive/Annual Census Tract Unemployment Estimates,economy,raw_source,,,,data; fields; alternate,,data/raw/economy/reference_repo/Unemployment_Estimates/STATSIN_asu20.xlsx,xlsx columns unavailable (openpyxl not installed); sheet names read via zip/xml
STATSIN_asu21.xlsx,data/raw/misc/dataset_archive/Annual Census Tract Unemployment Estimates/STATSIN_asu21.xlsx,xlsx,539.88,data/raw/misc/dataset_archive/Annual Census Tract Unemployment Estimates,economy,raw_source,,,,data; fields; alternate,,data/raw/economy/reference_repo/Unemployment_Estimates/STATSIN_asu21.xlsx,xlsx columns unavailable (openpyxl not installed); sheet names read via zip/xml
STATSIN_asu22.xlsx,data/raw/misc/dataset_archive/Annual Census Tract Unemployment Estimates/STATSIN_asu22.xlsx,xlsx,529.3,data/raw/misc/dataset_archive/Annual Census Tract Unemployment Estimates,economy,raw_source,,,,data; fields; alternate,,data/raw/economy/reference_repo/Unemployment_Estimates/STATSIN_asu22.xlsx,xlsx columns unavailable (openpyxl not installed); sheet names read via zip/xml
STATSIN_asu23.xlsx,data/raw/misc/dataset_archive/Annual Census Tract Unemployment Estimates/STATSIN_asu23.xlsx,xlsx,581.16,data/raw/misc/dataset_archive/Annual Census Tract Unemployment Estimates,economy,raw_source,,,,data; fields; alternate,,data/raw/economy/reference_repo/Unemployment_Estimates/STATSIN_asu23.xlsx,xlsx columns unavailable (openpyxl not installed); sheet names read via zip/xml
STATSIN_asu24.xlsx,data/raw/misc/dataset_archive/Annual Census Tract Unemployment Estimates/STATSIN_asu24.xlsx,xlsx,579.32,data/raw/misc/dataset_archive/Annual Census Tract Unemployment Estimates,economy,raw_source,,,,data; fields; alternate,,data/raw/economy/reference_repo/Unemployment_Estimates/STATSIN_asu24.xlsx,xlsx columns unavailable (openpyxl not installed); sheet names read via zip/xml
STATSIN_asu25.xlsx,data/raw/misc/dataset_archive/Annual Census Tract Unemployment Estimates/STATSIN_asu25.xlsx,xlsx,579.92,data/raw/misc/dataset_archive/Annual Census Tract Unemployment Estimates,economy,raw_source,,,,data; fields; alternate,,data/raw/economy/reference_repo/Unemployment_Estimates/STATSIN_asu25.xlsx,xlsx columns unavailable (openpyxl not installed); sheet names read via zip/xml
StatsIN_asu16.xlsx,data/raw/misc/dataset_archive/Annual Census Tract Unemployment Estimates/StatsIN_asu16.xlsx,xlsx,252.77,data/raw/misc/dataset_archive/Annual Census Tract Unemployment Estimates,economy,raw_source,,,,data; fields & info,,data/raw/economy/reference_repo/Unemployment_Estimates/StatsIN_asu16.xlsx,xlsx columns unavailable (openpyxl not installed); sheet names read via zip/xml
StatsIN_asu17.xlsx,data/raw/misc/dataset_archive/Annual Census Tract Unemployment Estimates/StatsIN_asu17.xlsx,xlsx,252.54,data/raw/misc/dataset_archive/Annual Census Tract Unemployment Estimates,economy,raw_source,,,,data; fields & info,,data/raw/economy/reference_repo/Unemployment_Estimates/StatsIN_asu17.xlsx,xlsx columns unavailable (openpyxl not installed); sheet names read via zip/xml
StatsIN_asu18.xlsx,data/raw/misc/dataset_archive/Annual Census Tract Unemployment Estimates/StatsIN_asu18.xlsx,xlsx,312.92,data/raw/misc/dataset_archive/Annual Census Tract Unemployment Estimates,economy,raw_source,,,,data; fields & info,,data/raw/economy/reference_repo/Unemployment_Estimates/StatsIN_asu18.xlsx,xlsx columns unavailable (openpyxl not installed); sheet names read via zip/xml
StatsIN_asu19.xlsx,data/raw/misc/dataset_archive/Annual Census Tract Unemployment Estimates/StatsIN_asu19.xlsx,xlsx,490.87,data/raw/misc/dataset_archive/Annual Census Tract Unemployment Estimates,economy,raw_source,,,,data; fields; alternate,,data/raw/economy/reference_repo/Unemployment_Estimates/StatsIN_asu19.xlsx,xlsx columns unavailable (openpyxl not installed); sheet names read via zip/xml
ACSDT5Y2010.B07009-Column-Metadata.csv,data/raw/misc/dataset_archive/B07009Geographical Mobility in the Past Year by Educational Attainment for Current Residence in the United States/ACSDT5Y2010.B07009-Column-Metadata.csv,csv,6.18,data/raw/misc/dataset_archive/B07009Geographical Mobility in the Past Year by Educational Attainment for Current Residence in the United States,demographics,raw_source,73,2,GEO_ID; Geography,,,,csv encoding=utf-8-sig
ACSDT5Y2010.B07009-Data.csv,data/raw/misc/dataset_archive/B07009Geographical Mobility in the Past Year by Educational Attainment for Current Residence in the United States/ACSDT5Y2010.B07009-Data.csv,csv,20.36,data/raw/misc/dataset_archive/B07009Geographical Mobility in the Past Year by Educational Attainment for Current Residence in the United States,demographics,raw_source,32,75,Geography; Geographic Area Name; Estimate!!Total; Margin of Error!!Total; Estimate!!Total!!Less than high school graduate; Margin of Error!!Total!!Less than high school graduate; Estimate!!Total!!High school graduate (includes equivalency); Margin of Error!!Total!!High school graduate (includes equivalency); Estimate!!Total!!Some college or associate's degree; Margin of Error!!Total!!Some college or associate's degree; Estimate!!Total!!Bachelor's degree; Margin of Error!!Total!!Bachelor's degree; Estimate!!Total!!Graduate or professional degree; Margin of Error!!Total!!Graduate or professional degree; Estimate!!Total!!Same house 1 year ago; Margin of Error!!Total!!Same house 1 year ago; Estimate!!Total!!Same house 1 year ago!!Less than high school graduate; Margin of Error!!Total!!Same house 1 year ago!!Less than high school graduate; Estimate!!Total!!Same house 1 year ago!!High school graduate (includes equivalency); Margin of Error!!Total!!Same house 1 year ago!!High school graduate (includes equivalency); Estimate!!Total!!Same house 1 year ago!!Some college or associate's degree; Margin of Error!!Total!!Same house 1 year ago!!Some college or associate's degree; Estimate!!Total!!Same house 1 year ago!!Bachelor's degree; Margin of Error!!Total!!Same house 1 year ago!!Bachelor's degree; Estimate!!Total!!Same house 1 year ago!!Graduate or professional degree; ...,,,,csv encoding=utf-8-sig
ACSDT5Y2010.B07009-Table-Notes.txt,data/raw/misc/dataset_archive/B07009Geographical Mobility in the Past Year by Educational Attainment for Current Residence in the United States/ACSDT5Y2010.B07009-Table-Notes.txt,txt,5.56,data/raw/misc/dataset_archive/B07009Geographical Mobility in the Past Year by Educational Attainment for Current Residence in the United States,demographics,raw_source,,,,,,,documentation or metadata text file
ACSDT5Y2011.B07009-Column-Metadata.csv,data/raw/misc/dataset_archive/B07009Geographical Mobility in the Past Year by Educational Attainment for Current Residence in the United States/ACSDT5Y2011.B07009-Column-Metadata.csv,csv,6.18,data/raw/misc/dataset_archive/B07009Geographical Mobility in the Past Year by Educational Attainment for Current Residence in the United States,demographics,raw_source,73,2,GEO_ID; Geography,,,,csv encoding=utf-8-sig
ACSDT5Y2011.B07009-Data.csv,data/raw/misc/dataset_archive/B07009Geographical Mobility in the Past Year by Educational Attainment for Current Residence in the United States/ACSDT5Y2011.B07009-Data.csv,csv,20.03,data/raw/misc/dataset_archive/B07009Geographical Mobility in the Past Year by Educational Attainment for Current Residence in the United States,demographics,raw_source,32,75,Geography; Geographic Area Name; Estimate!!Total; Margin of Error!!Total; Estimate!!Total!!Less than high school graduate; Margin of Error!!Total!!Less than high school graduate; Estimate!!Total!!High school graduate (includes equivalency); Margin of Error!!Total!!High school graduate (includes equivalency); Estimate!!Total!!Some college or associate's degree; Margin of Error!!Total!!Some college or associate's degree; Estimate!!Total!!Bachelor's degree; Margin of Error!!Total!!Bachelor's degree; Estimate!!Total!!Graduate or professional degree; Margin of Error!!Total!!Graduate or professional degree; Estimate!!Total!!Same house 1 year ago; Margin of Error!!Total!!Same house 1 year ago; Estimate!!Total!!Same house 1 year ago!!Less than high school graduate; Margin of Error!!Total!!Same house 1 year ago!!Less than high school graduate; Estimate!!Total!!Same house 1 year ago!!High school graduate (includes equivalency); Margin of Error!!Total!!Same house 1 year ago!!High school graduate (includes equivalency); Estimate!!Total!!Same house 1 year ago!!Some college or associate's degree; Margin of Error!!Total!!Same house 1 year ago!!Some college or associate's degree; Estimate!!Total!!Same house 1 year ago!!Bachelor's degree; Margin of Error!!Total!!Same house 1 year ago!!Bachelor's degree; Estimate!!Total!!Same house 1 year ago!!Graduate or professional degree; ...,,,,csv encoding=utf-8-sig
ACSDT5Y2011.B07009-Table-Notes.txt,data/raw/misc/dataset_archive/B07009Geographical Mobility in the Past Year by Educational Attainment for Current Residence in the United States/ACSDT5Y2011.B07009-Table-Notes.txt,txt,5.33,data/raw/misc/dataset_archive/B07009Geographical Mobility in the Past Year by Educational Attainment for Current Residence in the United States,demographics,raw_source,,,,,,,documentation or metadata text file
ACSDT5Y2012.B07009-Column-Metadata.csv,data/raw/misc/dataset_archive/B07009Geographical Mobility in the Past Year by Educational Attainment for Current Residence in the United States/ACSDT5Y2012.B07009-Column-Metadata.csv,csv,6.18,data/raw/misc/dataset_archive/B07009Geographical Mobility in the Past Year by Educational Attainment for Current Residence in the United States,demographics,raw_source,73,2,GEO_ID; Geography,,,,csv encoding=utf-8-sig
ACSDT5Y2012.B07009-Data.csv,data/raw/misc/dataset_archive/B07009Geographical Mobility in the Past Year by Educational Attainment for Current Residence in the United States/ACSDT5Y2012.B07009-Data.csv,csv,20.02,data/raw/misc/dataset_archive/B07009Geographical Mobility in the Past Year by Educational Attainment for Current Residence in the United States,demographics,raw_source,32,75,Geography; Geographic Area Name; Estimate!!Total; Margin of Error!!Total; Estimate!!Total!!Less than high school graduate; Margin of Error!!Total!!Less than high school graduate; Estimate!!Total!!High school graduate (includes equivalency); Margin of Error!!Total!!High school graduate (includes equivalency); Estimate!!Total!!Some college or associate's degree; Margin of Error!!Total!!Some college or associate's degree; Estimate!!Total!!Bachelor's degree; Margin of Error!!Total!!Bachelor's degree; Estimate!!Total!!Graduate or professional degree; Margin of Error!!Total!!Graduate or professional degree; Estimate!!Total!!Same house 1 year ago; Margin of Error!!Total!!Same house 1 year ago; Estimate!!Total!!Same house 1 year ago!!Less than high school graduate; Margin of Error!!Total!!Same house 1 year ago!!Less than high school graduate; Estimate!!Total!!Same house 1 year ago!!High school graduate (includes equivalency); Margin of Error!!Total!!Same house 1 year ago!!High school graduate (includes equivalency); Estimate!!Total!!Same house 1 year ago!!Some college or associate's degree; Margin of Error!!Total!!Same house 1 year ago!!Some college or associate's degree; Estimate!!Total!!Same house 1 year ago!!Bachelor's degree; Margin of Error!!Total!!Same house 1 year ago!!Bachelor's degree; Estimate!!Total!!Same house 1 year ago!!Graduate or professional degree; ...,,,,csv encoding=utf-8-sig
ACSDT5Y2012.B07009-Table-Notes.txt,data/raw/misc/dataset_archive/B07009Geographical Mobility in the Past Year by Educational Attainment for Current Residence in the United States/ACSDT5Y2012.B07009-Table-Notes.txt,txt,5.33,data/raw/misc/dataset_archive/B07009Geographical Mobility in the Past Year by Educational Attainment for Current Residence in the United States,demographics,raw_source,,,,,,,documentation or metadata text file
